Date;AveragePrice;Total Volume;4046;4225;4770;Total Bags;Small Bags;Large Bags;XLarge Bags;type;year;estado;Event;Severity;month;IPC;Event_code;type_code;estado_code;Severity_code
12/11/2016;0.9;5526646.12;1638639.18;2137290.51;96836.26;1653880.17;1451475.99;177399.8;25004.38;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/11/2016;0.9;5526646.12;1638639.18;2137290.51;96836.26;1653880.17;1451475.99;177399.8;25004.38;conventional;2016;CA;Rain;Light;12;0.021;4;0;1;1
12/11/2016;0.9;5526646.12;1638639.18;2137290.51;96836.26;1653880.17;1451475.99;177399.8;25004.38;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/11/2016;0.9;5526646.12;1638639.18;2137290.51;96836.26;1653880.17;1451475.99;177399.8;25004.38;conventional;2016;CA;Cold;Severe;12;0.021;0;0;1;4
12/11/2016;0.75;2793917.73;917098.69;631013.13;59599.98;1186205.93;1086150.77;80411.66;19643.5;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/11/2016;0.75;2793917.73;917098.69;631013.13;59599.98;1186205.93;1086150.77;80411.66;19643.5;conventional;2016;CA;Rain;Light;12;0.021;4;0;1;1
12/11/2016;0.75;2793917.73;917098.69;631013.13;59599.98;1186205.93;1086150.77;80411.66;19643.5;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/11/2016;0.75;2793917.73;917098.69;631013.13;59599.98;1186205.93;1086150.77;80411.66;19643.5;conventional;2016;CA;Cold;Severe;12;0.021;0;0;1;4
12/11/2016;1.03;434567.21;106959.89;275886.64;1253.31;50467.37;43426.13;5504.02;1537.22;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/11/2016;1.03;434567.21;106959.89;275886.64;1253.31;50467.37;43426.13;5504.02;1537.22;conventional;2016;CA;Rain;Light;12;0.021;4;0;1;1
12/11/2016;1.03;434567.21;106959.89;275886.64;1253.31;50467.37;43426.13;5504.02;1537.22;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/11/2016;1.03;434567.21;106959.89;275886.64;1253.31;50467.37;43426.13;5504.02;1537.22;conventional;2016;CA;Cold;Severe;12;0.021;0;0;1;4
12/11/2016;0.81;505122.6;139066.79;205742.62;14736.56;145576.63;91917.03;53237.93;421.67;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/11/2016;0.81;505122.6;139066.79;205742.62;14736.56;145576.63;91917.03;53237.93;421.67;conventional;2016;CA;Rain;Light;12;0.021;4;0;1;1
12/11/2016;0.81;505122.6;139066.79;205742.62;14736.56;145576.63;91917.03;53237.93;421.67;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/11/2016;0.81;505122.6;139066.79;205742.62;14736.56;145576.63;91917.03;53237.93;421.67;conventional;2016;CA;Cold;Severe;12;0.021;0;0;1;4
12/11/2016;1.29;655428.34;134467.78;447891.73;2861.59;70207.24;58673.9;10578.62;954.72;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/11/2016;1.29;655428.34;134467.78;447891.73;2861.59;70207.24;58673.9;10578.62;954.72;conventional;2016;CA;Rain;Light;12;0.021;4;0;1;1
12/11/2016;1.29;655428.34;134467.78;447891.73;2861.59;70207.24;58673.9;10578.62;954.72;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/11/2016;1.29;655428.34;134467.78;447891.73;2861.59;70207.24;58673.9;10578.62;954.72;conventional;2016;CA;Cold;Severe;12;0.021;0;0;1;4
12/11/2016;1.64;128204.63;20010.88;59840.22;49.16;48304.37;37233.95;11070.42;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/11/2016;1.64;128204.63;20010.88;59840.22;49.16;48304.37;37233.95;11070.42;0;organic;2016;CA;Rain;Light;12;0.021;4;1;1;1
12/11/2016;1.64;128204.63;20010.88;59840.22;49.16;48304.37;37233.95;11070.42;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/11/2016;1.64;128204.63;20010.88;59840.22;49.16;48304.37;37233.95;11070.42;0;organic;2016;CA;Cold;Severe;12;0.021;0;1;1;4
12/11/2016;1.31;77692.93;8725.85;29110.77;45.38;39810.93;31526.04;8284.89;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/11/2016;1.31;77692.93;8725.85;29110.77;45.38;39810.93;31526.04;8284.89;0;organic;2016;CA;Rain;Light;12;0.021;4;1;1;1
12/11/2016;1.31;77692.93;8725.85;29110.77;45.38;39810.93;31526.04;8284.89;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/11/2016;1.31;77692.93;8725.85;29110.77;45.38;39810.93;31526.04;8284.89;0;organic;2016;CA;Cold;Severe;12;0.021;0;1;1;4
12/11/2016;2.46;3874.86;1283.52;2305.73;0;285.61;285.61;0;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/11/2016;2.46;3874.86;1283.52;2305.73;0;285.61;285.61;0;0;organic;2016;CA;Rain;Light;12;0.021;4;1;1;1
12/11/2016;2.46;3874.86;1283.52;2305.73;0;285.61;285.61;0;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/11/2016;2.46;3874.86;1283.52;2305.73;0;285.61;285.61;0;0;organic;2016;CA;Cold;Severe;12;0.021;0;1;1;4
12/11/2016;1.49;14513.56;1070.01;9924.91;4.76;3513.88;526.67;2987.21;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/11/2016;1.49;14513.56;1070.01;9924.91;4.76;3513.88;526.67;2987.21;0;organic;2016;CA;Rain;Light;12;0.021;4;1;1;1
12/11/2016;1.49;14513.56;1070.01;9924.91;4.76;3513.88;526.67;2987.21;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/11/2016;1.49;14513.56;1070.01;9924.91;4.76;3513.88;526.67;2987.21;0;organic;2016;CA;Cold;Severe;12;0.021;0;1;1;4
12/11/2016;2.67;16323.32;5669.42;7627.83;0;3026.07;3026.07;0;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/11/2016;2.67;16323.32;5669.42;7627.83;0;3026.07;3026.07;0;0;organic;2016;CA;Rain;Light;12;0.021;4;1;1;1
12/11/2016;2.67;16323.32;5669.42;7627.83;0;3026.07;3026.07;0;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/11/2016;2.67;16323.32;5669.42;7627.83;0;3026.07;3026.07;0;0;organic;2016;CA;Cold;Severe;12;0.021;0;1;1;4
12/4/2016;0.98;5062952.53;1916640.11;1449671.84;86152.75;1610487.83;1553052.29;27829.79;29605.75;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/4/2016;0.98;5062952.53;1916640.11;1449671.84;86152.75;1610487.83;1553052.29;27829.79;29605.75;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/4/2016;0.78;2780629.1;1076282.76;476162.95;53729.91;1174453.48;1135570.69;17964.53;20918.26;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/4/2016;0.78;2780629.1;1076282.76;476162.95;53729.91;1174453.48;1135570.69;17964.53;20918.26;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/4/2016;1.29;315955.99;110569.37;156812.81;1306.3;47267.51;45560.08;382.43;1325;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/4/2016;1.29;315955.99;110569.37;156812.81;1306.3;47267.51;45560.08;382.43;1325;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/4/2016;0.85;499144.04;214063.09;133318.88;15081.42;136680.65;128681.56;6275.12;1723.97;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/4/2016;0.85;499144.04;214063.09;133318.88;15081.42;136680.65;128681.56;6275.12;1723.97;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/4/2016;1.52;542857.36;159831.4;310592.77;2249.75;70183.44;67734.87;1143.85;1304.72;conventional;2016;CA;Fog;Moderate;12;0.021;1;0;1;2
12/4/2016;1.52;542857.36;159831.4;310592.77;2249.75;70183.44;67734.87;1143.85;1304.72;conventional;2016;CA;Fog;Severe;12;0.021;1;0;1;4
12/4/2016;1.89;116895.28;24442.77;50935.56;10.75;41506.2;38051.1;3455.1;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/4/2016;1.89;116895.28;24442.77;50935.56;10.75;41506.2;38051.1;3455.1;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/4/2016;1.52;68500.56;9917.23;25081.27;10.96;33491.1;30856.88;2634.22;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/4/2016;1.52;68500.56;9917.23;25081.27;10.96;33491.1;30856.88;2634.22;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/4/2016;2.52;4384.51;1687.59;2234.55;0;462.37;462.37;0;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/4/2016;2.52;4384.51;1687.59;2234.55;0;462.37;462.37;0;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/4/2016;2.06;9419.21;1464.73;6546.16;0;1408.32;540;868.32;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/4/2016;2.06;9419.21;1464.73;6546.16;0;1408.32;540;868.32;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/4/2016;2.67;17934.25;7263.87;7440.44;0;3229.94;3217.12;12.82;0;organic;2016;CA;Fog;Moderate;12;0.021;1;1;1;2
12/4/2016;2.67;17934.25;7263.87;7440.44;0;3229.94;3217.12;12.82;0;organic;2016;CA;Fog;Severe;12;0.021;1;1;1;4
12/25/2016;1.25;155793.03;36125.58;50792.48;7324.64;61550.33;51247.91;10232.98;69.44;conventional;2016;NC;Rain;Light;12;0.021;4;0;16;1
12/25/2016;1.25;155793.03;36125.58;50792.48;7324.64;61550.33;51247.91;10232.98;69.44;conventional;2016;NC;Fog;Severe;12;0.021;1;0;16;4
12/25/2016;1.25;155793.03;36125.58;50792.48;7324.64;61550.33;51247.91;10232.98;69.44;conventional;2016;NC;Fog;Moderate;12;0.021;1;0;16;2
12/25/2016;1.24;208041;57636.61;63983.54;6997.22;79423.63;76469.05;2793.47;161.11;conventional;2016;NC;Rain;Light;12;0.021;4;0;16;1
12/25/2016;1.24;208041;57636.61;63983.54;6997.22;79423.63;76469.05;2793.47;161.11;conventional;2016;NC;Fog;Severe;12;0.021;1;0;16;4
12/25/2016;1.24;208041;57636.61;63983.54;6997.22;79423.63;76469.05;2793.47;161.11;conventional;2016;NC;Fog;Moderate;12;0.021;1;0;16;2
12/25/2016;1.62;6780.63;74.49;2520.97;399.49;3785.68;3479.65;306.03;0;organic;2016;NC;Rain;Light;12;0.021;4;1;16;1
12/25/2016;1.62;6780.63;74.49;2520.97;399.49;3785.68;3479.65;306.03;0;organic;2016;NC;Fog;Severe;12;0.021;1;1;16;4
12/25/2016;1.62;6780.63;74.49;2520.97;399.49;3785.68;3479.65;306.03;0;organic;2016;NC;Fog;Moderate;12;0.021;1;1;16;2
12/25/2016;1.6;8198.42;169.38;3060.27;369.81;4598.96;4526.08;72.88;0;organic;2016;NC;Rain;Light;12;0.021;4;1;16;1
12/25/2016;1.6;8198.42;169.38;3060.27;369.81;4598.96;4526.08;72.88;0;organic;2016;NC;Fog;Severe;12;0.021;1;1;16;4
12/25/2016;1.6;8198.42;169.38;3060.27;369.81;4598.96;4526.08;72.88;0;organic;2016;NC;Fog;Moderate;12;0.021;1;1;16;2
12/18/2016;1.24;144634.01;35761.88;46276.63;7942.68;54652.82;44604.56;10048.26;0;conventional;2016;NC;Fog;Severe;12;0.021;1;0;16;4
12/18/2016;1.24;144634.01;35761.88;46276.63;7942.68;54652.82;44604.56;10048.26;0;conventional;2016;NC;Rain;Light;12;0.021;4;0;16;1
12/18/2016;1.24;144634.01;35761.88;46276.63;7942.68;54652.82;44604.56;10048.26;0;conventional;2016;NC;Fog;Moderate;12;0.021;1;0;16;2
12/18/2016;1.24;144634.01;35761.88;46276.63;7942.68;54652.82;44604.56;10048.26;0;conventional;2016;NC;Rain;Moderate;12;0.021;4;0;16;2
12/18/2016;1.26;197054.39;60411.01;60081.51;8199.68;68362.19;66189.15;2173.04;0;conventional;2016;NC;Fog;Severe;12;0.021;1;0;16;4
12/18/2016;1.26;197054.39;60411.01;60081.51;8199.68;68362.19;66189.15;2173.04;0;conventional;2016;NC;Rain;Light;12;0.021;4;0;16;1
12/18/2016;1.26;197054.39;60411.01;60081.51;8199.68;68362.19;66189.15;2173.04;0;conventional;2016;NC;Fog;Moderate;12;0.021;1;0;16;2
12/18/2016;1.26;197054.39;60411.01;60081.51;8199.68;68362.19;66189.15;2173.04;0;conventional;2016;NC;Rain;Moderate;12;0.021;4;0;16;2
12/18/2016;1.59;7485.47;128.87;2824.38;517.67;4014.55;3515.38;499.17;0;organic;2016;NC;Fog;Severe;12;0.021;1;1;16;4
12/18/2016;1.59;7485.47;128.87;2824.38;517.67;4014.55;3515.38;499.17;0;organic;2016;NC;Rain;Light;12;0.021;4;1;16;1
12/18/2016;1.59;7485.47;128.87;2824.38;517.67;4014.55;3515.38;499.17;0;organic;2016;NC;Fog;Moderate;12;0.021;1;1;16;2
12/18/2016;1.59;7485.47;128.87;2824.38;517.67;4014.55;3515.38;499.17;0;organic;2016;NC;Rain;Moderate;12;0.021;4;1;16;2
12/18/2016;1.6;6604.78;209.88;2560.94;291.87;3542.09;3393.19;148.9;0;organic;2016;NC;Fog;Severe;12;0.021;1;1;16;4
12/18/2016;1.6;6604.78;209.88;2560.94;291.87;3542.09;3393.19;148.9;0;organic;2016;NC;Rain;Light;12;0.021;4;1;16;1
12/18/2016;1.6;6604.78;209.88;2560.94;291.87;3542.09;3393.19;148.9;0;organic;2016;NC;Fog;Moderate;12;0.021;1;1;16;2
12/18/2016;1.6;6604.78;209.88;2560.94;291.87;3542.09;3393.19;148.9;0;organic;2016;NC;Rain;Moderate;12;0.021;4;1;16;2
12/11/2016;1.33;145815.04;43744.87;40971.14;8696.54;52402.49;46293.11;6109.38;0;conventional;2016;NC;Rain;Light;12;0.021;4;0;16;1
12/11/2016;1.24;215138.05;77872.1;51720.67;8646.12;76899.16;75275.83;1623.33;0;conventional;2016;NC;Rain;Light;12;0.021;4;0;16;1
12/11/2016;1.68;7154.49;132.06;2651.85;459.44;3911.14;3506.84;404.3;0;organic;2016;NC;Rain;Light;12;0.021;4;1;16;1
12/11/2016;1.63;7685.91;129.38;3172.14;298.96;4085.43;3332.94;752.49;0;organic;2016;NC;Rain;Light;12;0.021;4;1;16;1
12/4/2016;1.34;154742.81;39221.82;46285.9;9451.98;59783.11;48016.74;11766.37;0;conventional;2016;NC;Rain;Light;12;0.021;4;0;16;1
12/4/2016;1.31;216077.75;80765.25;51555.26;8087.24;75670;71739.23;3930.77;0;conventional;2016;NC;Rain;Light;12;0.021;4;0;16;1
12/4/2016;1.99;5851.2;93.04;2472.52;346.29;2939.35;2603.32;336.03;0;organic;2016;NC;Rain;Light;12;0.021;4;1;16;1
12/4/2016;2.01;7632.36;154.37;2819.23;259.21;4399.55;4028.71;370.84;0;organic;2016;NC;Rain;Light;12;0.021;4;1;16;1
12/25/2016;1.22;616653.72;67145.99;352087.3;110167.01;87253.42;81570.81;955.34;4727.27;conventional;2016;IL;Fog;Moderate;12;0.021;1;0;7;2
12/25/2016;1.22;616653.72;67145.99;352087.3;110167.01;87253.42;81570.81;955.34;4727.27;conventional;2016;IL;Fog;Severe;12;0.021;1;0;7;4
12/25/2016;1.22;616653.72;67145.99;352087.3;110167.01;87253.42;81570.81;955.34;4727.27;conventional;2016;IL;Rain;Light;12;0.021;4;0;7;1
12/25/2016;1.34;33412.35;52.77;30236.66;0;3122.92;3122.92;0;0;organic;2016;IL;Fog;Moderate;12;0.021;1;1;7;2
12/25/2016;1.34;33412.35;52.77;30236.66;0;3122.92;3122.92;0;0;organic;2016;IL;Fog;Severe;12;0.021;1;1;7;4
12/25/2016;1.34;33412.35;52.77;30236.66;0;3122.92;3122.92;0;0;organic;2016;IL;Rain;Light;12;0.021;4;1;7;1
12/18/2016;1.18;631117.18;92760.23;363657.94;101491.49;73207.52;65277.81;1065.6;6864.11;conventional;2016;IL;Rain;Light;12;0.021;4;0;7;1
12/18/2016;1.18;631117.18;92760.23;363657.94;101491.49;73207.52;65277.81;1065.6;6864.11;conventional;2016;IL;Snow;Light;12;0.021;5;0;7;1
12/18/2016;1.18;631117.18;92760.23;363657.94;101491.49;73207.52;65277.81;1065.6;6864.11;conventional;2016;IL;Rain;Moderate;12;0.021;4;0;7;2
12/18/2016;1.18;631117.18;92760.23;363657.94;101491.49;73207.52;65277.81;1065.6;6864.11;conventional;2016;IL;Snow;Moderate;12;0.021;5;0;7;2
12/18/2016;1.18;631117.18;92760.23;363657.94;101491.49;73207.52;65277.81;1065.6;6864.11;conventional;2016;IL;Fog;Severe;12;0.021;1;0;7;4
12/18/2016;1.18;631117.18;92760.23;363657.94;101491.49;73207.52;65277.81;1065.6;6864.11;conventional;2016;IL;Fog;Moderate;12;0.021;1;0;7;2
12/18/2016;1.34;40115.97;59.36;37133.28;0;2923.33;2923.33;0;0;organic;2016;IL;Rain;Light;12;0.021;4;1;7;1
12/18/2016;1.34;40115.97;59.36;37133.28;0;2923.33;2923.33;0;0;organic;2016;IL;Snow;Light;12;0.021;5;1;7;1
12/18/2016;1.34;40115.97;59.36;37133.28;0;2923.33;2923.33;0;0;organic;2016;IL;Rain;Moderate;12;0.021;4;1;7;2
12/18/2016;1.34;40115.97;59.36;37133.28;0;2923.33;2923.33;0;0;organic;2016;IL;Snow;Moderate;12;0.021;5;1;7;2
12/18/2016;1.34;40115.97;59.36;37133.28;0;2923.33;2923.33;0;0;organic;2016;IL;Fog;Severe;12;0.021;1;1;7;4
12/18/2016;1.34;40115.97;59.36;37133.28;0;2923.33;2923.33;0;0;organic;2016;IL;Fog;Moderate;12;0.021;1;1;7;2
12/11/2016;1.09;734954.21;84616.3;449932.23;103932.55;96473.13;87751.52;1102.23;7619.38;conventional;2016;IL;Snow;Light;12;0.021;5;0;7;1
12/11/2016;1.09;734954.21;84616.3;449932.23;103932.55;96473.13;87751.52;1102.23;7619.38;conventional;2016;IL;Snow;Moderate;12;0.021;5;0;7;2
12/11/2016;1.09;734954.21;84616.3;449932.23;103932.55;96473.13;87751.52;1102.23;7619.38;conventional;2016;IL;Rain;Light;12;0.021;4;0;7;1
12/11/2016;1.09;734954.21;84616.3;449932.23;103932.55;96473.13;87751.52;1102.23;7619.38;conventional;2016;IL;Fog;Severe;12;0.021;1;0;7;4
12/11/2016;1.09;734954.21;84616.3;449932.23;103932.55;96473.13;87751.52;1102.23;7619.38;conventional;2016;IL;Snow;Heavy;12;0.021;5;0;7;0
12/11/2016;1.32;54112.89;63.34;50779.13;0;3270.42;3270.42;0;0;organic;2016;IL;Snow;Light;12;0.021;5;1;7;1
12/11/2016;1.32;54112.89;63.34;50779.13;0;3270.42;3270.42;0;0;organic;2016;IL;Snow;Moderate;12;0.021;5;1;7;2
12/11/2016;1.32;54112.89;63.34;50779.13;0;3270.42;3270.42;0;0;organic;2016;IL;Rain;Light;12;0.021;4;1;7;1
12/11/2016;1.32;54112.89;63.34;50779.13;0;3270.42;3270.42;0;0;organic;2016;IL;Fog;Severe;12;0.021;1;1;7;4
12/11/2016;1.32;54112.89;63.34;50779.13;0;3270.42;3270.42;0;0;organic;2016;IL;Snow;Heavy;12;0.021;5;1;7;0
12/4/2016;1.27;624751.15;90157.63;372929.38;94496.12;67168.02;64475.13;621.47;2071.42;conventional;2016;IL;Rain;Light;12;0.021;4;0;7;1
12/4/2016;1.27;624751.15;90157.63;372929.38;94496.12;67168.02;64475.13;621.47;2071.42;conventional;2016;IL;Snow;Light;12;0.021;5;0;7;1
12/4/2016;1.27;624751.15;90157.63;372929.38;94496.12;67168.02;64475.13;621.47;2071.42;conventional;2016;IL;Fog;Moderate;12;0.021;1;0;7;2
12/4/2016;1.27;624751.15;90157.63;372929.38;94496.12;67168.02;64475.13;621.47;2071.42;conventional;2016;IL;Fog;Severe;12;0.021;1;0;7;4
12/4/2016;1.27;624751.15;90157.63;372929.38;94496.12;67168.02;64475.13;621.47;2071.42;conventional;2016;IL;Snow;Moderate;12;0.021;5;0;7;2
12/4/2016;1.27;624751.15;90157.63;372929.38;94496.12;67168.02;64475.13;621.47;2071.42;conventional;2016;IL;Snow;Heavy;12;0.021;5;0;7;0
12/4/2016;1.71;35156.8;87.48;31941.41;0;3127.91;3127.91;0;0;organic;2016;IL;Rain;Light;12;0.021;4;1;7;1
12/4/2016;1.71;35156.8;87.48;31941.41;0;3127.91;3127.91;0;0;organic;2016;IL;Snow;Light;12;0.021;5;1;7;1
12/4/2016;1.71;35156.8;87.48;31941.41;0;3127.91;3127.91;0;0;organic;2016;IL;Fog;Moderate;12;0.021;1;1;7;2
12/4/2016;1.71;35156.8;87.48;31941.41;0;3127.91;3127.91;0;0;organic;2016;IL;Fog;Severe;12;0.021;1;1;7;4
12/4/2016;1.71;35156.8;87.48;31941.41;0;3127.91;3127.91;0;0;organic;2016;IL;Snow;Moderate;12;0.021;5;1;7;2
12/4/2016;1.71;35156.8;87.48;31941.41;0;3127.91;3127.91;0;0;organic;2016;IL;Snow;Heavy;12;0.021;5;1;7;0
12/25/2016;1.07;136733.12;54284.13;24334.73;1538.2;56576.06;55083.7;1459.35;33.01;conventional;2016;OH;Fog;Moderate;12;0.021;1;0;19;2
12/25/2016;1.07;136733.12;54284.13;24334.73;1538.2;56576.06;55083.7;1459.35;33.01;conventional;2016;OH;Rain;Light;12;0.021;4;0;19;1
12/25/2016;1.75;4561.12;543.08;2287.13;0;1730.91;1588.03;142.88;0;organic;2016;OH;Fog;Moderate;12;0.021;1;1;19;2
12/25/2016;1.75;4561.12;543.08;2287.13;0;1730.91;1588.03;142.88;0;organic;2016;OH;Rain;Light;12;0.021;4;1;19;1
12/18/2016;1.06;131322.27;55604.5;31791.33;2522.96;41403.48;38839.35;2461.41;102.72;conventional;2016;OH;Rain;Light;12;0.021;4;0;19;1
12/18/2016;1.06;131322.27;55604.5;31791.33;2522.96;41403.48;38839.35;2461.41;102.72;conventional;2016;OH;Fog;Severe;12;0.021;1;0;19;4
12/18/2016;1.06;131322.27;55604.5;31791.33;2522.96;41403.48;38839.35;2461.41;102.72;conventional;2016;OH;Fog;Moderate;12;0.021;1;0;19;2
12/18/2016;1.06;131322.27;55604.5;31791.33;2522.96;41403.48;38839.35;2461.41;102.72;conventional;2016;OH;Rain;Moderate;12;0.021;4;0;19;2
12/18/2016;1.06;131322.27;55604.5;31791.33;2522.96;41403.48;38839.35;2461.41;102.72;conventional;2016;OH;Snow;Light;12;0.021;5;0;19;1
12/18/2016;1.06;131322.27;55604.5;31791.33;2522.96;41403.48;38839.35;2461.41;102.72;conventional;2016;OH;Snow;Moderate;12;0.021;5;0;19;2
12/18/2016;1.64;4249.07;504.97;1858.48;0;1885.62;1254.08;631.54;0;organic;2016;OH;Rain;Light;12;0.021;4;1;19;1
12/18/2016;1.64;4249.07;504.97;1858.48;0;1885.62;1254.08;631.54;0;organic;2016;OH;Fog;Severe;12;0.021;1;1;19;4
12/18/2016;1.64;4249.07;504.97;1858.48;0;1885.62;1254.08;631.54;0;organic;2016;OH;Fog;Moderate;12;0.021;1;1;19;2
12/18/2016;1.64;4249.07;504.97;1858.48;0;1885.62;1254.08;631.54;0;organic;2016;OH;Rain;Moderate;12;0.021;4;1;19;2
12/18/2016;1.64;4249.07;504.97;1858.48;0;1885.62;1254.08;631.54;0;organic;2016;OH;Snow;Light;12;0.021;5;1;19;1
12/18/2016;1.64;4249.07;504.97;1858.48;0;1885.62;1254.08;631.54;0;organic;2016;OH;Snow;Moderate;12;0.021;5;1;19;2
12/11/2016;0.98;144354.95;79158.83;19836.1;1302.46;44057.56;41890.61;2155.38;11.57;conventional;2016;OH;Snow;Light;12;0.021;5;0;19;1
12/11/2016;0.98;144354.95;79158.83;19836.1;1302.46;44057.56;41890.61;2155.38;11.57;conventional;2016;OH;Fog;Moderate;12;0.021;1;0;19;2
12/11/2016;0.98;144354.95;79158.83;19836.1;1302.46;44057.56;41890.61;2155.38;11.57;conventional;2016;OH;Snow;Moderate;12;0.021;5;0;19;2
12/11/2016;0.98;144354.95;79158.83;19836.1;1302.46;44057.56;41890.61;2155.38;11.57;conventional;2016;OH;Rain;Light;12;0.021;4;0;19;1
12/11/2016;1.02;8682.81;448.83;1413.59;0;6820.39;2531.27;4289.12;0;organic;2016;OH;Snow;Light;12;0.021;5;1;19;1
12/11/2016;1.02;8682.81;448.83;1413.59;0;6820.39;2531.27;4289.12;0;organic;2016;OH;Fog;Moderate;12;0.021;1;1;19;2
12/11/2016;1.02;8682.81;448.83;1413.59;0;6820.39;2531.27;4289.12;0;organic;2016;OH;Snow;Moderate;12;0.021;5;1;19;2
12/11/2016;1.02;8682.81;448.83;1413.59;0;6820.39;2531.27;4289.12;0;organic;2016;OH;Rain;Light;12;0.021;4;1;19;1
12/4/2016;0.84;237639.3;108397.57;42477.66;5532.03;81232.04;76008.08;5158.75;65.21;conventional;2016;OH;Fog;Moderate;12;0.021;1;0;19;2
12/4/2016;0.84;237639.3;108397.57;42477.66;5532.03;81232.04;76008.08;5158.75;65.21;conventional;2016;OH;Rain;Light;12;0.021;4;0;19;1
12/4/2016;0.84;237639.3;108397.57;42477.66;5532.03;81232.04;76008.08;5158.75;65.21;conventional;2016;OH;Snow;Light;12;0.021;5;0;19;1
12/4/2016;0.84;237639.3;108397.57;42477.66;5532.03;81232.04;76008.08;5158.75;65.21;conventional;2016;OH;Snow;Moderate;12;0.021;5;0;19;2
12/4/2016;1.36;5338.71;485.75;1639.28;0;3213.68;3074.56;139.12;0;organic;2016;OH;Fog;Moderate;12;0.021;1;1;19;2
12/4/2016;1.36;5338.71;485.75;1639.28;0;3213.68;3074.56;139.12;0;organic;2016;OH;Rain;Light;12;0.021;4;1;19;1
12/4/2016;1.36;5338.71;485.75;1639.28;0;3213.68;3074.56;139.12;0;organic;2016;OH;Snow;Light;12;0.021;5;1;19;1
12/4/2016;1.36;5338.71;485.75;1639.28;0;3213.68;3074.56;139.12;0;organic;2016;OH;Snow;Moderate;12;0.021;5;1;19;2
12/25/2016;0.76;1199636.75;503168.52;313572.54;3069.14;379826.55;374905.48;2661.1;2259.97;conventional;2016;TX;Rain;Light;12;0.021;4;0;23;1
12/25/2016;0.76;1199636.75;503168.52;313572.54;3069.14;379826.55;374905.48;2661.1;2259.97;conventional;2016;TX;Cold;Severe;12;0.021;0;0;23;4
12/25/2016;0.76;1199636.75;503168.52;313572.54;3069.14;379826.55;374905.48;2661.1;2259.97;conventional;2016;TX;Storm;Severe;12;0.021;6;0;23;4
12/25/2016;0.72;1126850.62;571303.56;238201.66;3257.69;314087.71;144114.79;169972.92;0;conventional;2016;TX;Rain;Light;12;0.021;4;0;23;1
12/25/2016;0.72;1126850.62;571303.56;238201.66;3257.69;314087.71;144114.79;169972.92;0;conventional;2016;TX;Cold;Severe;12;0.021;0;0;23;4
12/25/2016;0.72;1126850.62;571303.56;238201.66;3257.69;314087.71;144114.79;169972.92;0;conventional;2016;TX;Storm;Severe;12;0.021;6;0;23;4
12/25/2016;0.73;867992.74;484143.84;69977.4;15998.99;297872.51;130112.09;167620.42;140;conventional;2016;TX;Rain;Light;12;0.021;4;0;23;1
12/25/2016;0.73;867992.74;484143.84;69977.4;15998.99;297872.51;130112.09;167620.42;140;conventional;2016;TX;Cold;Severe;12;0.021;0;0;23;4
